trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00000291,2024-09-23 11:05:48,TDB_CUST_8064106,JPM,BUY,772,766.67
TDB_00000292,2024-09-18 19:31:52,TDB_CUST_8650723,V,SELL,713,315.65
TDB_00000293,2024-09-25 10:25:21,TDB_CUST_2173272,GOOGL,BUY,869,1388.01
TDB_00000294,2024-09-20 14:25:09,TDB_CUST_7169966,V,SELL,272,680.26
TDB_00000295,2024-09-23 08:38:03,TDB_CUST_4610795,MSFT,BUY,648,202.82
TDB_00000296,2024-09-23 09:14:03,TDB_CUST_7213140,TSLA,SELL,825,26.48
TDB_00000297,2024-09-25 08:34:45,TDB_CUST_2099125,AMZN,SELL,300,45.67
TDB_00000298,2024-09-21 23:45:39,TDB_CUST_5491805,NVDA,BUY,68,1372.37
TDB_00000299,2024-09-23 01:01:03,TDB_CUST_1025931,FB,BUY,959,50.73
TDB_00000300,2024-09-19 06:42:00,TDB_CUST_5796851,JPM,BUY,729,575.23
TDB_00000301,2024-09-24 14:37:31,TDB_CUST_2631587,MSFT,BUY,726,97.16
TDB_00000302,2024-09-21 20:15:56,TDB_CUST_3140682,NFLX,BUY,818,1461.5
TDB_00000303,2024-09-20 21:47:34,TDB_CUST_9164171,GOOGL,BUY,668,705.96
TDB_00000304,2024-09-24 00:46:36,TDB_CUST_2996738,V,BUY,594,1235.51
TDB_00000305,2024-09-22 14:32:47,TDB_CUST_2682762,FB,BUY,649,459.67
TDB_00000306,2024-09-23 11:17:03,TDB_CUST_9933147,TSLA,BUY,113,332.03
TDB_00000307,2024-09-21 06:57:55,TDB_CUST_6063442,NFLX,SELL,660,65.86
TDB_00000308,2024-09-20 17:21:40,TDB_CUST_2754266,V,BUY,81,1066.41
TDB_00000309,2024-09-22 12:23:32,TDB_CUST_5932447,TSLA,BUY,381,532.91
TDB_00000310,2024-09-23 01:57:00,TDB_CUST_1276472,AAPL,SELL,760,116.95
TDB_00000311,2024-09-20 03:10:19,TDB_CUST_3642188,V,BUY,133,879.94
TDB_00000312,2024-09-24 03:47:17,TDB_CUST_4821461,TSLA,SELL,720,1156.37
TDB_00000313,2024-09-19 02:48:40,TDB_CUST_1697495,FB,SELL,668,686.37
TDB_00000314,2024-09-21 22:42:02,TDB_CUST_8066386,FB,SELL,202,150.15
TDB_00000315,2024-09-20 02:35:05,TDB_CUST_2944888,V,SELL,803,886.59
TDB_00000316,2024-09-21 21:48:08,TDB_CUST_6232629,AAPL,SELL,765,46.28
TDB_00000317,2024-09-23 07:39:01,TDB_CUST_2938981,NVDA,SELL,507,1340.54
TDB_00000318,2024-09-22 08:50:57,TDB_CUST_1937014,GOOGL,BUY,708,1179.07
TDB_00000319,2024-09-22 04:28:12,TDB_CUST_6226574,MSFT,BUY,318,1074.44
TDB_00000320,2024-09-24 09:23:42,TDB_CUST_2115034,AMZN,BUY,319,848.86
TDB_00000321,2024-09-23 23:57:20,TDB_CUST_7734289,JPM,BUY,265,796.94
TDB_00000322,2024-09-25 09:44:00,TDB_CUST_2827592,NFLX,SELL,355,1485.66
TDB_00000323,2024-09-24 20:15:01,TDB_CUST_9156766,GOOGL,BUY,66,583.25
TDB_00000324,2024-09-25 02:41:35,TDB_CUST_1250732,GOOGL,SELL,409,658.96
TDB_00000325,2024-09-23 12:53:15,TDB_CUST_4295034,GOOGL,SELL,441,1111.73
TDB_00000326,2024-09-22 15:23:37,TDB_CUST_9236121,V,SELL,591,1223.86
TDB_00000327,2024-09-23 12:37:50,TDB_CUST_4341809,TSLA,SELL,325,423.43
TDB_00000328,2024-09-22 06:17:57,TDB_CUST_5337549,TSLA,SELL,94,441.9
TDB_00000329,2024-09-24 10:24:47,TDB_CUST_1089297,JPM,SELL,69,1258.54
TDB_00000330,2024-09-23 00:23:58,TDB_CUST_6660126,GOOGL,BUY,233,606.07
TDB_00000331,2024-09-19 10:05:50,TDB_CUST_1043919,AAPL,SELL,212,1343.07
TDB_00000332,2024-09-21 16:53:57,TDB_CUST_7372262,V,BUY,505,1159.71
TDB_00000333,2024-09-24 18:53:41,TDB_CUST_9127428,MSFT,BUY,202,1022.17
TDB_00000334,2024-09-20 21:41:15,TDB_CUST_3201686,GOOGL,BUY,478,671.64
TDB_00000335,2024-09-21 18:49:28,TDB_CUST_9738606,FB,SELL,169,218.73
TDB_00000336,2024-09-23 16:23:29,TDB_CUST_8444423,JPM,BUY,777,1215.46
TDB_00000337,2024-09-21 05:57:26,TDB_CUST_4297301,V,BUY,296,1308.29
TDB_00000338,2024-09-23 15:49:17,TDB_CUST_2616959,FB,SELL,690,327.93
TDB_00000339,2024-09-22 17:51:47,TDB_CUST_6228605,NVDA,BUY,956,333.58
TDB_00000340,2024-09-21 11:46:40,TDB_CUST_8949705,AMZN,SELL,955,507.83
TDB_00000341,2024-09-24 13:41:52,TDB_CUST_4126150,JPM,BUY,207,912.36
TDB_00000342,2024-09-25 09:56:13,TDB_CUST_7335843,TSLA,SELL,471,348.64
TDB_00000343,2024-09-24 01:49:11,TDB_CUST_9777445,JPM,SELL,943,872.01
TDB_00000344,2024-09-21 01:51:53,TDB_CUST_6825373,AMZN,SELL,899,1390.7
TDB_00000345,2024-09-21 05:59:30,TDB_CUST_4371366,AMZN,BUY,60,880.31
TDB_00000346,2024-09-20 21:28:22,TDB_CUST_3387764,TSLA,BUY,268,618.56
TDB_00000347,2024-09-25 15:31:30,TDB_CUST_7729515,MSFT,SELL,335,464.94
TDB_00000348,2024-09-22 00:47:38,TDB_CUST_8333054,AAPL,SELL,998,330.19
TDB_00000349,2024-09-20 18:15:12,TDB_CUST_9671755,JPM,BUY,760,602.01
TDB_00000350,2024-09-21 00:26:56,TDB_CUST_5458982,AAPL,BUY,415,1445.53
TDB_00000351,2024-09-19 10:23:55,TDB_CUST_4754827,JPM,BUY,483,398.8
TDB_00000352,2024-09-23 17:20:33,TDB_CUST_2695083,FB,BUY,274,1439.78
TDB_00000353,2024-09-21 10:45:55,TDB_CUST_6690532,JPM,BUY,658,966.42
TDB_00000354,2024-09-19 09:41:36,TDB_CUST_7159999,TSLA,BUY,592,1412.72
TDB_00000355,2024-09-23 11:23:16,TDB_CUST_9741031,AMZN,SELL,251,1180.74
TDB_00000356,2024-09-23 19:21:34,TDB_CUST_5515098,MSFT,SELL,324,1345.57
TDB_00000357,2024-09-23 23:55:52,TDB_CUST_9804252,JPM,SELL,810,477.74
TDB_00000358,2024-09-24 22:10:33,TDB_CUST_9099358,NFLX,BUY,286,857.88
TDB_00000359,2024-09-25 05:47:45,TDB_CUST_8593246,AMZN,BUY,91,1410.65
TDB_00000360,2024-09-23 09:03:51,TDB_CUST_6259361,AAPL,SELL,313,803.48
TDB_00000361,2024-09-19 01:23:32,TDB_CUST_7359419,V,BUY,118,1018.17
TDB_00000362,2024-09-24 13:01:42,TDB_CUST_4732358,FB,SELL,33,722.18
TDB_00000363,2024-09-23 21:53:08,TDB_CUST_3871739,V,SELL,18,1264.46
TDB_00000364,2024-09-22 19:02:12,TDB_CUST_1654303,JPM,SELL,216,1019.32
TDB_00000365,2024-09-18 20:59:49,TDB_CUST_4700550,V,SELL,42,1283.7
TDB_00000366,2024-09-21 05:10:13,TDB_CUST_6183885,NFLX,SELL,565,89.22
TDB_00000367,2024-09-24 07:57:59,TDB_CUST_8219461,FB,BUY,779,594.05
TDB_00000368,2024-09-19 11:49:09,TDB_CUST_4052375,NVDA,BUY,318,982.56
TDB_00000369,2024-09-25 07:52:38,TDB_CUST_1044869,NFLX,SELL,681,175.14
TDB_00000370,2024-09-24 22:26:58,TDB_CUST_2748770,AMZN,BUY,551,843.96
TDB_00000371,2024-09-19 07:40:08,TDB_CUST_5476360,JPM,SELL,606,1079.64
TDB_00000372,2024-09-21 22:04:23,TDB_CUST_1062684,V,BUY,116,1096.33
TDB_00000373,2024-09-22 20:50:41,TDB_CUST_8014389,NVDA,BUY,425,1159.36
TDB_00000374,2024-09-20 15:03:14,TDB_CUST_3275134,MSFT,BUY,32,1150.59
TDB_00000375,2024-09-22 17:41:41,TDB_CUST_6545413,MSFT,SELL,219,1068.75
TDB_00000376,2024-09-20 18:10:09,TDB_CUST_2152932,AAPL,SELL,256,390.53
TDB_00000377,2024-09-19 10:10:06,TDB_CUST_4863881,GOOGL,SELL,229,289.17
TDB_00000378,2024-09-20 02:31:45,TDB_CUST_1879967,MSFT,SELL,93,1165.6
TDB_00000379,2024-09-20 15:08:40,TDB_CUST_6539059,TSLA,SELL,30,733.45
TDB_00000380,2024-09-23 10:54:21,TDB_CUST_2985451,GOOGL,BUY,575,657.53
TDB_00000381,2024-09-20 17:05:16,TDB_CUST_8779258,MSFT,BUY,738,150.71
TDB_00000382,2024-09-24 13:33:39,TDB_CUST_1712819,MSFT,BUY,587,824.7
TDB_00000383,2024-09-22 05:43:09,TDB_CUST_2494007,JPM,BUY,773,1394.36
TDB_00000384,2024-09-20 01:37:45,TDB_CUST_1555535,AMZN,SELL,953,110.44
TDB_00000385,2024-09-19 14:31:09,TDB_CUST_3208409,V,SELL,259,466.47
TDB_00000386,2024-09-21 15:10:30,TDB_CUST_4282470,NVDA,SELL,695,12.05
TDB_00000387,2024-09-23 19:06:18,TDB_CUST_2114561,NVDA,SELL,956,96.73
TDB_00000388,2024-09-25 13:48:24,TDB_CUST_7761006,MSFT,SELL,441,1190.49
TDB_00000389,2024-09-24 18:50:34,TDB_CUST_6629610,NFLX,SELL,187,467.36
TDB_00000390,2024-09-19 07:28:28,TDB_CUST_8321237,NFLX,SELL,818,1471.47
TDB_00000391,2024-09-20 17:22:22,TDB_CUST_8389766,GOOGL,BUY,457,99.6
TDB_00000392,2024-09-22 04:54:45,TDB_CUST_6819177,FB,SELL,405,780.66
TDB_00000393,2024-09-20 13:56:30,TDB_CUST_1643763,GOOGL,BUY,486,533.54
TDB_00000394,2024-09-24 01:24:44,TDB_CUST_6439352,MSFT,SELL,549,1039.8
TDB_00000395,2024-09-23 23:42:21,TDB_CUST_8672003,AAPL,SELL,662,151.35
TDB_00000396,2024-09-22 20:19:39,TDB_CUST_5803593,MSFT,BUY,313,881.51
TDB_00000397,2024-09-21 20:10:10,TDB_CUST_1945665,JPM,SELL,553,149.25
TDB_00000398,2024-09-19 17:01:46,TDB_CUST_1662039,NVDA,BUY,706,303.3
TDB_00000399,2024-09-21 05:03:49,TDB_CUST_5308702,TSLA,BUY,501,1382.5
TDB_00000400,2024-09-23 09:06:54,TDB_CUST_6824729,AMZN,SELL,318,567.34
TDB_00000401,2024-09-22 07:45:10,TDB_CUST_8241243,GOOGL,SELL,505,1482.79
TDB_00000402,2024-09-24 14:46:53,TDB_CUST_1925358,JPM,BUY,885,242.78
TDB_00000403,2024-09-25 17:16:07,TDB_CUST_9335812,NFLX,BUY,179,1000.2
TDB_00000404,2024-09-23 11:32:16,TDB_CUST_4321473,NFLX,SELL,728,647.98
TDB_00000405,2024-09-21 17:30:45,TDB_CUST_6704602,NFLX,BUY,351,1168.06
TDB_00000406,2024-09-25 09:01:08,TDB_CUST_9038969,NFLX,SELL,82,472.2
TDB_00000407,2024-09-21 23:58:52,TDB_CUST_6004091,NFLX,BUY,293,1230.63
TDB_00000408,2024-09-24 16:17:36,TDB_CUST_4886040,FB,BUY,125,831.48
TDB_00000409,2024-09-19 06:24:23,TDB_CUST_9321161,AMZN,SELL,432,626.55
TDB_00000410,2024-09-21 23:51:32,TDB_CUST_8707911,MSFT,SELL,590,1426.58
TDB_00000411,2024-09-21 12:58:33,TDB_CUST_1889548,NVDA,BUY,11,444.6
TDB_00000412,2024-09-23 01:38:36,TDB_CUST_9890969,AAPL,SELL,90,229.57
TDB_00000413,2024-09-21 21:54:02,TDB_CUST_8994881,AAPL,BUY,493,1499.72
TDB_00000414,2024-09-23 00:31:58,TDB_CUST_1324556,MSFT,SELL,84,1277.63
TDB_00000415,2024-09-20 20:50:57,TDB_CUST_8852738,NFLX,BUY,227,541.19
TDB_00000416,2024-09-19 05:27:30,TDB_CUST_7055605,AMZN,BUY,640,1488.76
TDB_00000417,2024-09-21 15:18:51,TDB_CUST_7427440,AMZN,BUY,935,1257.79
TDB_00000418,2024-09-24 15:37:20,TDB_CUST_9403039,FB,SELL,780,1339.86
TDB_00000419,2024-09-24 23:10:03,TDB_CUST_6439482,MSFT,SELL,128,681.76
TDB_00000420,2024-09-23 03:04:25,TDB_CUST_2562018,JPM,SELL,50,672.85
TDB_00000421,2024-09-20 03:24:22,TDB_CUST_8801757,MSFT,SELL,79,72.15
TDB_00000422,2024-09-24 20:26:11,TDB_CUST_8414729,AAPL,BUY,900,682.93
TDB_00000423,2024-09-20 09:24:58,TDB_CUST_2760749,NFLX,BUY,565,1047.61
TDB_00000424,2024-09-19 03:59:41,TDB_CUST_9826315,NFLX,SELL,45,992.75
TDB_00000425,2024-09-25 02:34:21,TDB_CUST_1207733,FB,BUY,305,59.5
TDB_00000426,2024-09-21 20:43:49,TDB_CUST_3086775,AMZN,SELL,877,133.93
TDB_00000427,2024-09-22 06:10:31,TDB_CUST_8792711,JPM,BUY,217,1103.45
TDB_00000428,2024-09-20 13:21:30,TDB_CUST_9900786,FB,SELL,999,1433.21
TDB_00000429,2024-09-24 15:31:01,TDB_CUST_1714561,GOOGL,SELL,977,956.7
TDB_00000430,2024-09-21 02:00:10,TDB_CUST_9854407,NVDA,SELL,741,310.68
TDB_00000431,2024-09-22 01:34:23,TDB_CUST_6944155,FB,BUY,999,217.49
TDB_00000432,2024-09-24 03:23:44,TDB_CUST_9302537,AMZN,BUY,469,476.32
TDB_00000433,2024-09-18 19:39:45,TDB_CUST_5790075,MSFT,BUY,882,914.6
TDB_00000434,2024-09-19 12:48:12,TDB_CUST_8699510,AMZN,BUY,955,1275.18
TDB_00000435,2024-09-18 21:01:09,TDB_CUST_6031835,AAPL,BUY,410,1470.48
TDB_00000436,2024-09-21 22:23:37,TDB_CUST_9672910,GOOGL,BUY,110,266.17
TDB_00000437,2024-09-23 13:12:10,TDB_CUST_2435601,TSLA,SELL,386,774.9
TDB_00000438,2024-09-24 12:14:27,TDB_CUST_2392699,TSLA,SELL,493,937.74
TDB_00000439,2024-09-25 04:46:00,TDB_CUST_6036592,V,SELL,375,849.18
TDB_00000440,2024-09-21 18:51:10,TDB_CUST_1038880,JPM,SELL,171,126.45
TDB_00000441,2024-09-22 12:38:06,TDB_CUST_4587752,TSLA,BUY,234,452.82
TDB_00000442,2024-09-20 04:42:15,TDB_CUST_9075975,FB,SELL,307,738.54
TDB_00000443,2024-09-23 16:35:37,TDB_CUST_9326309,GOOGL,BUY,960,957.74
TDB_00000444,2024-09-19 13:02:56,TDB_CUST_4537694,MSFT,BUY,941,1288.08
TDB_00000445,2024-09-19 07:57:27,TDB_CUST_1463376,GOOGL,SELL,859,931.99
TDB_00000446,2024-09-22 01:21:12,TDB_CUST_2749454,MSFT,SELL,1000,91.23
TDB_00000447,2024-09-24 08:18:11,TDB_CUST_7437934,JPM,SELL,137,1384.06
TDB_00000448,2024-09-19 09:55:43,TDB_CUST_6264019,MSFT,BUY,688,166.49
TDB_00000449,2024-09-22 04:01:59,TDB_CUST_2646994,AMZN,SELL,817,1441.65
TDB_00000450,2024-09-25 04:13:21,TDB_CUST_8149926,AAPL,SELL,221,109.23
TDB_00000451,2024-09-24 21:13:14,TDB_CUST_4957737,MSFT,BUY,479,52.07
TDB_00000452,2024-09-24 12:36:03,TDB_CUST_7509733,NFLX,SELL,841,217.32
TDB_00000453,2024-09-22 16:02:03,TDB_CUST_1552317,JPM,BUY,135,1021.77
TDB_00000454,2024-09-20 03:50:20,TDB_CUST_2279822,AMZN,BUY,766,752.15
TDB_00000455,2024-09-24 23:46:05,TDB_CUST_7587638,FB,SELL,703,750.56
TDB_00000456,2024-09-22 03:19:14,TDB_CUST_8259618,JPM,BUY,822,1021.36
TDB_00000457,2024-09-22 21:29:43,TDB_CUST_2268860,FB,BUY,627,1182.7
TDB_00000458,2024-09-23 17:34:01,TDB_CUST_9474195,V,SELL,828,1180.88
TDB_00000459,2024-09-22 03:41:16,TDB_CUST_9404367,GOOGL,SELL,40,1256.45
TDB_00000460,2024-09-24 08:16:13,TDB_CUST_4837862,MSFT,SELL,616,916.06
TDB_00000461,2024-09-22 08:59:02,TDB_CUST_6823544,JPM,BUY,567,1025.93
TDB_00000462,2024-09-24 21:32:54,TDB_CUST_7549003,NVDA,BUY,379,773.65
TDB_00000463,2024-09-19 08:28:00,TDB_CUST_5172836,V,BUY,767,158.46
TDB_00000464,2024-09-21 12:01:30,TDB_CUST_6512465,NFLX,BUY,707,680.61
TDB_00000465,2024-09-25 08:38:09,TDB_CUST_9168543,NFLX,SELL,450,1041.5
TDB_00000466,2024-09-21 20:59:58,TDB_CUST_6727745,JPM,SELL,109,1448.48
TDB_00000467,2024-09-23 04:15:02,TDB_CUST_3546517,GOOGL,BUY,408,566.79
TDB_00000468,2024-09-21 01:24:46,TDB_CUST_2044361,GOOGL,BUY,422,691.18
TDB_00000469,2024-09-20 23:33:53,TDB_CUST_8543363,AAPL,BUY,466,1268.48
TDB_00000470,2024-09-19 23:05:12,TDB_CUST_2388562,MSFT,BUY,876,381.87
TDB_00000471,2024-09-21 01:25:45,TDB_CUST_6555955,JPM,SELL,693,1135.6
TDB_00000472,2024-09-19 23:28:31,TDB_CUST_1450796,TSLA,BUY,860,856.08
TDB_00000473,2024-09-19 19:51:34,TDB_CUST_3574090,AMZN,BUY,986,365.2
TDB_00000474,2024-09-21 06:02:39,TDB_CUST_8704659,AMZN,SELL,451,691.97
TDB_00000475,2024-09-24 03:52:09,TDB_CUST_6693818,NFLX,SELL,784,273.74
TDB_00000476,2024-09-20 20:49:12,TDB_CUST_4124449,AAPL,BUY,814,351.83
TDB_00000477,2024-09-22 15:09:15,TDB_CUST_8844651,MSFT,BUY,658,995.62
TDB_00000478,2024-09-19 20:30:33,TDB_CUST_9872354,V,SELL,423,673.09
TDB_00000479,2024-09-22 01:56:53,TDB_CUST_2922665,NVDA,BUY,802,1022.81
TDB_00000480,2024-09-25 09:57:53,TDB_CUST_9914373,V,SELL,674,587.27
TDB_00000481,2024-09-25 13:04:58,TDB_CUST_2898075,AMZN,BUY,821,1074.12
TDB_00000482,2024-09-22 03:05:25,TDB_CUST_4023568,V,BUY,448,491.28
TDB_00000483,2024-09-19 05:14:14,TDB_CUST_3562720,JPM,SELL,462,339.77
TDB_00000484,2024-09-20 11:45:00,TDB_CUST_4614956,GOOGL,BUY,323,452.6
TDB_00000485,2024-09-18 18:11:57,TDB_CUST_7751397,NFLX,SELL,50,850.58
TDB_00000486,2024-09-24 07:36:50,TDB_CUST_6476779,NVDA,BUY,167,1055.75
TDB_00000487,2024-09-21 10:52:23,TDB_CUST_1916928,V,BUY,817,699.31
TDB_00000488,2024-09-22 19:02:36,TDB_CUST_1264471,MSFT,BUY,862,1499.99
TDB_00000489,2024-09-19 03:32:58,TDB_CUST_6199327,MSFT,SELL,954,34.82
TDB_00000490,2024-09-23 22:13:35,TDB_CUST_7742545,AAPL,SELL,426,736.02
TDB_00000491,2024-09-23 21:25:41,TDB_CUST_9368074,NFLX,SELL,524,1444.61
TDB_00000492,2024-09-24 21:15:47,TDB_CUST_4900921,FB,SELL,118,1496.21
TDB_00000493,2024-09-25 04:07:12,TDB_CUST_9037214,MSFT,SELL,384,1056.08
TDB_00000494,2024-09-20 09:01:23,TDB_CUST_5319010,NFLX,SELL,351,475.4
TDB_00000495,2024-09-24 17:17:36,TDB_CUST_9653841,AAPL,SELL,872,1328.12
TDB_00000496,2024-09-24 07:22:35,TDB_CUST_8961164,AMZN,BUY,349,86.72
TDB_00000497,2024-09-20 13:01:36,TDB_CUST_5815946,AAPL,BUY,970,926.41
TDB_00000498,2024-09-20 20:05:18,TDB_CUST_1844453,JPM,BUY,743,860.28
TDB_00000499,2024-09-20 06:08:06,TDB_CUST_7401268,NVDA,BUY,270,1180.23
TDB_00000500,2024-09-24 20:25:12,TDB_CUST_1910729,TSLA,BUY,656,1381.44
TDB_00000501,2024-09-23 20:34:46,TDB_CUST_7381799,AAPL,SELL,261,293.35
TDB_00000502,2024-09-22 17:10:07,TDB_CUST_3230810,JPM,SELL,390,1117.57
TDB_00000503,2024-09-22 05:16:17,TDB_CUST_1403614,AAPL,BUY,354,699.51
TDB_00000504,2024-09-23 10:49:33,TDB_CUST_9688381,JPM,SELL,539,1316.41
TDB_00000505,2024-09-24 09:03:26,TDB_CUST_2808383,NFLX,BUY,556,659.62
TDB_00000506,2024-09-19 17:11:24,TDB_CUST_3787733,AMZN,BUY,747,471.93
TDB_00000507,2024-09-23 18:25:57,TDB_CUST_3063298,MSFT,SELL,139,1109.48
TDB_00000508,2024-09-24 01:21:43,TDB_CUST_8153811,AAPL,BUY,956,1400.23
TDB_00000509,2024-09-19 01:25:38,TDB_CUST_4091571,MSFT,BUY,564,502.77
TDB_00000510,2024-09-24 05:08:38,TDB_CUST_5043969,AAPL,SELL,697,1156.31
TDB_00000511,2024-09-23 20:46:41,TDB_CUST_8838325,TSLA,SELL,801,426.68
TDB_00000512,2024-09-21 06:35:23,TDB_CUST_1396977,V,SELL,744,1040.68
TDB_00000513,2024-09-24 20:06:40,TDB_CUST_5508645,MSFT,SELL,299,1289.61
TDB_00000514,2024-09-23 15:17:48,TDB_CUST_8703684,NVDA,SELL,602,454.49
TDB_00000515,2024-09-21 10:56:34,TDB_CUST_1110119,JPM,BUY,122,64.38
TDB_00000516,2024-09-24 03:33:41,TDB_CUST_4475096,AAPL,SELL,891,1437.7
TDB_00000517,2024-09-24 21:15:56,TDB_CUST_1931016,TSLA,BUY,480,576.82
TDB_00000518,2024-09-23 05:14:48,TDB_CUST_4476884,JPM,SELL,582,634.49
TDB_00000519,2024-09-21 07:19:55,TDB_CUST_6245308,MSFT,SELL,301,1196.25
TDB_00000520,2024-09-25 13:11:05,TDB_CUST_6022081,NVDA,BUY,484,644.11
TDB_00000521,2024-09-20 16:17:58,TDB_CUST_1500769,AAPL,SELL,295,878.99
TDB_00000522,2024-09-22 11:45:42,TDB_CUST_5782493,JPM,BUY,412,196.51
TDB_00000523,2024-09-21 20:13:14,TDB_CUST_7462127,TSLA,BUY,605,999.71
TDB_00000524,2024-09-19 08:07:30,TDB_CUST_8462767,V,BUY,124,1028.05
TDB_00000525,2024-09-19 18:36:05,TDB_CUST_5248934,MSFT,BUY,309,1343.41
TDB_00000526,2024-09-23 12:25:57,TDB_CUST_2411440,GOOGL,BUY,323,144.14
TDB_00000527,2024-09-21 05:53:14,TDB_CUST_6091458,FB,SELL,305,34.52
TDB_00000528,2024-09-20 08:56:11,TDB_CUST_3239911,AAPL,SELL,267,1151.11
TDB_00000529,2024-09-23 07:49:04,TDB_CUST_9099940,MSFT,SELL,302,1405.15
TDB_00000530,2024-09-21 17:18:56,TDB_CUST_1398756,MSFT,BUY,575,1137.47
TDB_00000531,2024-09-20 21:21:38,TDB_CUST_3346732,GOOGL,SELL,695,346.78
TDB_00000532,2024-09-24 09:47:13,TDB_CUST_9615069,MSFT,BUY,328,1008.67
TDB_00000533,2024-09-24 10:54:01,TDB_CUST_1155066,AAPL,SELL,337,1120.89
TDB_00000534,2024-09-20 12:51:26,TDB_CUST_1798582,AMZN,SELL,884,655.46
TDB_00000535,2024-09-21 12:15:17,TDB_CUST_9496123,AAPL,SELL,900,77.74
TDB_00000536,2024-09-24 10:09:12,TDB_CUST_1465837,AMZN,BUY,613,1413.62
TDB_00000537,2024-09-21 03:44:40,TDB_CUST_3105391,TSLA,BUY,253,368.71
TDB_00000538,2024-09-20 12:07:16,TDB_CUST_3213968,TSLA,SELL,987,58.71
TDB_00000539,2024-09-22 15:17:38,TDB_CUST_5988262,FB,SELL,346,949.71
TDB_00000540,2024-09-21 09:57:21,TDB_CUST_1600761,JPM,BUY,823,536.55
TDB_00000541,2024-09-24 14:48:35,TDB_CUST_3857293,NFLX,BUY,647,1475.55
TDB_00000542,2024-09-20 14:45:00,TDB_CUST_2084159,NVDA,BUY,587,153.75
TDB_00000543,2024-09-21 06:59:02,TDB_CUST_9066246,NVDA,SELL,100,698.42
TDB_00000544,2024-09-21 00:27:03,TDB_CUST_6900891,AAPL,SELL,508,457.05
TDB_00000545,2024-09-19 16:54:31,TDB_CUST_7040905,TSLA,BUY,115,698.85
TDB_00000546,2024-09-23 10:36:46,TDB_CUST_6660386,JPM,SELL,745,1263.3
TDB_00000547,2024-09-25 14:39:33,TDB_CUST_4400875,AMZN,BUY,565,1227.69
TDB_00000548,2024-09-20 23:52:45,TDB_CUST_6150899,AMZN,BUY,897,18.19
TDB_00000549,2024-09-21 13:19:22,TDB_CUST_8127438,NFLX,BUY,305,159.56
TDB_00000550,2024-09-24 02:53:12,TDB_CUST_5030323,TSLA,SELL,370,318.65
TDB_00000551,2024-09-22 15:23:03,TDB_CUST_5482330,NVDA,SELL,374,1418.56
TDB_00000552,2024-09-24 04:05:19,TDB_CUST_3210300,NVDA,SELL,912,241.81
TDB_00000553,2024-09-20 01:03:40,TDB_CUST_7308490,JPM,SELL,783,842.55
TDB_00000554,2024-09-25 03:07:24,TDB_CUST_3334322,V,SELL,35,1297.69
TDB_00000555,2024-09-20 01:21:56,TDB_CUST_6648629,NFLX,BUY,303,963.41
TDB_00000556,2024-09-24 22:37:12,TDB_CUST_2690218,AMZN,BUY,4,643.62
TDB_00000557,2024-09-20 09:57:43,TDB_CUST_4460906,AAPL,BUY,720,1481.47
TDB_00000558,2024-09-23 09:22:51,TDB_CUST_8891887,AAPL,SELL,650,758.98
TDB_00000559,2024-09-21 16:28:38,TDB_CUST_8535855,V,SELL,578,859.78
TDB_00000560,2024-09-21 17:01:24,TDB_CUST_9402111,NFLX,SELL,951,265.03
TDB_00000561,2024-09-20 14:56:32,TDB_CUST_8775446,FB,SELL,140,270.03
TDB_00000562,2024-09-25 07:59:37,TDB_CUST_1122833,V,SELL,810,112.38
TDB_00000563,2024-09-25 07:06:46,TDB_CUST_2095860,AMZN,BUY,150,1424.66
TDB_00000564,2024-09-25 10:18:16,TDB_CUST_2004420,NFLX,SELL,583,324.55
TDB_00000565,2024-09-23 19:37:22,TDB_CUST_5993145,JPM,SELL,923,572.45
TDB_00000566,2024-09-19 16:03:12,TDB_CUST_7702069,AAPL,BUY,364,1218.46
TDB_00000567,2024-09-25 12:22:12,TDB_CUST_8895791,NVDA,SELL,586,328.52
TDB_00000568,2024-09-25 07:59:05,TDB_CUST_3341159,V,SELL,805,884.07
TDB_00000569,2024-09-18 23:37:26,TDB_CUST_9946542,TSLA,BUY,676,179.86
TDB_00000570,2024-09-23 00:07:34,TDB_CUST_6067244,AMZN,SELL,962,693.85
TDB_00000571,2024-09-21 01:10:15,TDB_CUST_6890956,GOOGL,BUY,949,24.16
TDB_00000572,2024-09-20 21:20:13,TDB_CUST_2261800,AMZN,SELL,253,290.06
TDB_00000573,2024-09-20 05:30:58,TDB_CUST_2553462,MSFT,BUY,902,942.97
TDB_00000574,2024-09-22 02:57:05,TDB_CUST_7997655,AMZN,BUY,708,839.99
TDB_00000575,2024-09-20 13:04:41,TDB_CUST_1482643,MSFT,SELL,281,539.58
TDB_00000576,2024-09-22 20:47:28,TDB_CUST_7851284,NFLX,SELL,478,838.95
TDB_00000577,2024-09-24 18:36:14,TDB_CUST_8999708,JPM,BUY,18,324.7
TDB_00000578,2024-09-20 17:12:51,TDB_CUST_5467714,AMZN,SELL,3,857.55
TDB_00000579,2024-09-23 09:23:18,TDB_CUST_1274987,AAPL,BUY,588,658.45
TDB_00000580,2024-09-20 22:16:11,TDB_CUST_1184280,FB,SELL,597,95.06
TDB_00000581,2024-09-21 09:44:18,TDB_CUST_1706262,MSFT,SELL,883,46.23
